rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-0.178094,-0.0363341,-0.0220347,-0.0290757,-0.000303805,0.0261179
0.0687055,-0.0529807,-0.0285773,-0.0176829,0.0691937,0.00229502
-5.36781,0.0355798,-6.39293,0.0262697,1.74509,0.175871
-4.74157,0.87906,-7.79252,0.192874,2.62592,0.130176
-3.34508,1.91379,-8.70701,0.683653,3.21018,0.132086
-0.968261,2.51748,-9.22359,1.32842,3.2391,0.0940444
2.13833,2.58411,-9.56556,1.84472,3.13354,0.395753
3.82696,2.46683,-9.62352,2.11601,3.13458,0.656582
4.37394,2.01939,-8.85501,1.99781,2.64355,0.718061
3.61768,1.34421,-8.55736,1.8143,1.38809,0.56237
2.39074,0.809193,-8.63569,1.46298,0.0112361,0.423982
1.1189,0.5756,-8.39883,0.994965,-0.83019,0.284583
0.499864,0.472631,-7.97292,0.716701,-1.17893,0.00868344
0.639215,0.381029,-7.29793,0.753691,-1.38721,-0.222851
0.95773,0.340495,-6.62888,1.06222,-1.38842,-0.345441
1.07021,0.319809,-5.61474,1.25208,-1.48255,-0.225099
1.04612,0.388175,-4.82488,1.25515,-1.64047,-0.185131
0.958159,0.455299,-4.1813,1.10227,-1.93204,-0.198574
0.759809,0.565912,-3.20201,0.933088,-2.00949,-0.135498
0.616731,0.676323,-2.36874,0.845716,-1.77043,-0.127818
0.572193,0.750416,-1.91325,0.771921,-1.64436,-0.121309
0.525629,0.757073,-1.3771,0.668348,-1.5425,-0.0641221
0.504368,0.746727,-0.88652,0.566061,-1.28345,-0.0530179
0.535997,0.665772,-0.542753,0.474955,-1.0324,-0.0253643
0.521371,0.586651,-0.300961,0.425969,-0.820515,0.000424802
0.439962,0.485805,-0.0949094,0.360692,-0.619399,0.0285553
0.23775,0.382361,-0.00148732,0.27631,-0.452889,0.0774329
-0.0781201,0.274953,0.0652648,0.192715,-0.375774,0.102152
-0.332935,0.195486,0.146054,0.0987221,-0.347012,0.10076
-0.240751,0.113438,0.204368,0.00657164,-0.266491,0.0757531
0.118921,0.0325716,0.215355,-0.0591866,-0.12903,0.0489782
0.477406,-0.0226276,0.273982,-0.0766549,0.0162217,0.0312704
0.625559,-0.035052,0.310738,-0.0688331,0.0922725,0.0442242
0.41883,0.00399971,0.251405,-0.0505249,0.0757593,0.0593207
-0.0991031,0.033021,0.162477,-0.0498808,0.00155377,0.0763466
-0.597883,0.0588986,0.0899824,-0.0483403,-0.0478414,0.112112
-0.763284,0.0864331,0.0456874,-0.0471493,-0.048876,0.0978427
-0.466167,0.0641018,0.0624863,-0.0556148,0.0075689,0.0727636
0.0902352,0.0553834,0.0783971,-0.0430465,0.142211,0.0234535
0.478435,0.0550183,0.101963,-0.0294922,0.223449,-0.0561129
0.53448,0.0426873,0.117724,-0.0266075,0.164538,-0.0439527
0.280502,0.0609341,0.109025,-0.0177275,0.042104,-0.00320506
-0.135334,0.0893694,0.0932805,-0.0200872,-0.0535912,0.0101037
-0.514324,0.109878,0.0539874,-0.0169369,-0.0892723,0.0104504
-0.656909,0.109073,-0.00168546,-0.00119796,-0.104044,0.0200966
-0.586526,0.112922,-0.00605224,0.000865862,-0.0654397,0.0173062
-0.322196,0.101243,0.00824893,0.00295912,0.0346973,-0.0243585
-0.0229867,0.0921787,0.0214947,0.0080207,0.0819561,-0.0407992
0.154991,0.0886585,0.0390617,-0.0038514,0.094214,-0.043557
0.220479,0.0903419,0.051022,-0.0255542,0.081331,-0.0306477
0.194682,0.0882001,0.0386883,-0.0365843,0.0234494,-0.0252423
0.069231,0.0777562,0.0440197,-0.0435659,-0.0304837,-0.00412571
-0.133819,0.0786364,0.0203716,-0.0370658,-0.0619238,-0.00446296
-0.326136,0.0622969,-0.0353183,-0.035432,-0.100808,0.00333416
-0.312072,0.0409384,-0.0380104,-0.0237425,-0.0981928,0.0135922
-0.118746,0.0138064,-0.0145187,-0.00330162,0.000961185,0.000142336
0.0344034,4.10558e-05,-0.0378227,0.0073275,0.0686837,-0.0160099
0.0799475,0.0024165,-0.0477086,-0.00311297,0.0740339,-0.0125389
0.0784919,0.00889996,-0.0588025,-0.00983652,0.0559238,0.00484741
0.0531368,0.0284552,-0.0386962,-0.0153663,0.0384135,0.010906
-2.84654,0.0358913,-6.65458,0.152276,2.53982,0.283318
-3.12759,0.639187,-8.29879,0.437217,3.13012,0.214706
-3.15553,1.60986,-9.3428,0.886882,3.03355,-0.070639
-1.51596,1.96548,-9.70038,1.31533,2.80989,0.0369201
1.67504,2.22356,-10.2101,1.78716,3.22497,0.676594
4.33904,2.43421,-10.0008,2.09331,3.63138,0.747298
4.75233,1.64169,-9.78781,2.18361,2.78031,0.510552
4.34188,1.00649,-9.25337,2.0602,1.16207,0.766816
3.18562,0.529077,-8.57025,1.64092,0.011525,0.642623
1.62919,-0.0148306,-8.11756,1.2295,-1.05883,0.471092
0.355433,-0.229665,-7.56071,1.04007,-1.96291,0.280002
-0.301554,-0.241234,-6.72016,0.9561,-2.42433,-0.0448418
-0.338992,-0.270769,-5.62013,0.957241,-2.48975,-0.152322
-0.111722,-0.173742,-4.53989,1.07579,-2.32807,-0.157065
0.152256,0.0413145,-3.70532,1.16168,-2.2145,-0.204949
0.378222,0.233083,-3.01463,1.18981,-2.14337,-0.156489
0.455698,0.461966,-2.32927,1.18379,-1.89798,0.0110127
0.347048,0.729355,-1.81122,1.1268,-1.46505,0.0329655
0.273046,0.855188,-1.52281,1.04163,-1.08218,0.0419084
0.395013,0.892231,-1.20411,0.943005,-0.854453,0.114562
0.648449,0.849532,-0.926909,0.755261,-0.671503,0.0888135
0.822304,0.754023,-0.636537,0.539774,-0.504678,0.047812
0.783584,0.643768,-0.422222,0.358042,-0.384612,0.0675175
0.530657,0.535816,-0.359548,0.199567,-0.415884,0.0864431
0.207871,0.441935,-0.335449,0.0631721,-0.485222,0.0822186
-0.0118909,0.351868,-0.226263,-0.0214386,-0.413198,0.0812914
-0.121279,0.279595,-0.157859,-0.0432819,-0.278235,0.0375161
-0.0971373,0.21674,-0.14487,-0.0581836,-0.174749,0.0174087
-0.0347633,0.174054,-0.136547,-0.0580041,-0.061182,0.0123332
-0.0422932,0.147973,-0.191104,-0.0463582,0.0297621,0.00246489
-0.203524,0.139831,-0.215475,-0.0463348,0.0387908,0.0363326
-0.344218,0.157379,-0.237341,-0.0554727,0.0301658,0.0404659
-0.311552,0.156672,-0.258597,-0.0710743,-0.00168747,0.0316709
-0.102411,0.147656,-0.208762,-0.0850075,0.000735939,0.0204018
0.0836122,0.156235,-0.175631,-0.0706174,0.0475151,-0.0266025
0.0946385,0.148473,-0.12971,-0.0525734,0.0390298,-0.0397647
-0.0259139,0.175647,-0.117339,-0.0353284,-0.0110761,-0.00328982
-0.196586,0.192786,-0.128441,-0.0422019,-0.0546499,0.00194693
-0.251362,0.180091,-0.112558,-0.0508649,-0.0614918,-0.00877064
-0.125868,0.17392,-0.060744,-0.0309501,-0.025866,-0.0112224
0.0402897,0.163075,-0.0353028,0.00502747,0.0357209,-0.0444921
0.0737033,0.150505,-0.0508272,0.0444957,0.0368438,-0.0475609
0.0355887,0.164348,-0.0533921,0.0590865,0.00441021,-0.0155424
0.0763526,0.162669,-0.0515904,0.0437698,-0.00312036,-0.0169297
0.124363,0.140814,-0.0574323,0.0314945,0.00590831,-0.0409142
0.129845,0.102439,-0.0342394,0.0186736,-0.00366527,-0.05286
0.0990632,0.0741705,-0.0379074,0.0070997,-0.0411735,-0.0564077
0.0136956,0.049736,-0.00592707,-0.00230676,-0.0637213,-0.0514548
-0.07857,0.0260498,0.0240987,-0.000518337,-0.0729359,-0.0275895
-0.0649738,0.0145915,0.0330845,0.00294945,-0.0887597,0.00658971
0.013946,0.0253957,0.0618331,-0.0112054,-0.0825074,0.0139266
0.00659809,0.0360015,0.0853296,-0.0224116,-0.0601609,0.0278444
-0.112682,0.0695802,0.058388,-0.0154604,-0.0579368,0.0303477
-0.217376,0.0758104,0.0388375,-0.0009128,-0.0620745,0.0290422
-0.214554,0.0776429,0.0366846,0.0250667,-0.033392,0.041406
-5.38661,0.626693,-7.56468,0.490698,2.33576,0.110676
-2.87439,1.12978,-8.2439,0.676,2.94212,-0.177006
-0.253784,1.35011,-8.79251,1.01543,3.33408,-0.00345635
1.77251,1.54734,-9.00262,1.43056,3.38986,0.214378
2.85269,1.19755,-8.53045,1.69881,2.98442,0.290052
2.511,0.61762,-8.53447,1.77658,1.82179,0.308828
1.80471,0.233209,-8.1448,1.43029,0.743062,0.405074
1.30179,-0.140352,-7.51896,0.998071,0.0911834,0.262827
0.95254,-0.473888,-7.1825,0.820494,-0.592397,0.0201923
0.585598,-0.680856,-6.77043,0.749782,-1.19198,-0.136421
0.403304,-0.61422,-6.14468,0.751171,-1.46951,-0.171324
0.45136,-0.348701,-5.56049,0.836332,-1.52296,-0.194429
0.617693,-0.0885615,-4.96693,0.965774,-1.49514,-0.140476
0.80815,0.170458,-4.30542,1.12342,-1.4045,-0.0528764
1.12571,0.378429,-3.80038,1.21775,-1.35666,-0.00567836
1.22235,0.532484,-3.06844,1.13255,-1.35736,0.108267
1.30606,0.619863,-2.47171,0.991304,-1.20045,0.134711
1.27721,0.554898,-2.07067,0.848893,-1.24822,0.114216
1.05386,0.463199,-1.48898,0.718257,-1.31599,0.113892
0.624105,0.371983,-1.02997,0.542232,-1.23883,0.113485
0.176978,0.26054,-0.735166,0.373123,-1.19314,0.11763
-0.0538848,0.157875,-0.469371,0.253035,-1.12486,0.114633
0.0324448,0.0765586,-0.303774,0.20315,-0.915822,0.0842372
0.196858,-0.0278123,-0.167407,0.20109,-0.596865,0.0857977
0.282007,-0.0808187,-0.172868,0.234132,-0.320834,0.0715261
0.404829,-0.125596,-0.120644,0.217261,-0.163356,0.0734913
0.450851,-0.149679,-0.0333177,0.179957,-0.0602756,0.0803677
0.267414,-0.151691,-0.00442505,0.0915957,-0.0513604,0.0965244
-0.0425814,-0.152935,0.00696769,-0.0116388,-0.107335,0.105449
-0.236964,-0.165795,0.00189223,-0.0786249,-0.154468,0.0941745
-0.294616,-0.169591,0.0389882,-0.119286,-0.151808,0.0787139
-0.120092,-0.154983,0.0957551,-0.132357,-0.0585161,0.0355231
0.156815,-0.145896,0.0943678,-0.112521,0.00789291,-0.00647926
0.334664,-0.127614,0.105041,-0.0815175,0.0576823,-0.0163426
0.248422,-0.0936299,0.0419728,-0.058275,0.0724033,-0.00154804
0.0425709,-0.0751018,-0.043234,-0.038502,0.0728275,0.0197928
-0.101122,-0.0661219,-0.100732,-0.0174785,0.0730318,0.0207895
-0.0857186,-0.0647261,-0.13101,-0.0170691,0.0803156,0.0099032
0.0567151,-0.0840986,-0.114531,-0.0497419,0.0944717,-0.00321876
0.248692,-0.105293,-0.097719,-0.0650741,0.093176,-0.0149643
0.372546,-0.128493,-0.0578012,-0.0637059,0.0430936,-0.020055
0.356677,-0.131468,-0.0613895,-0.0604287,-0.0210223,-0.043776
0.229713,-0.124088,-0.0886611,-0.0750029,-0.064525,-0.0445239
0.0931588,-0.123476,-0.0845737,-0.0744806,-0.0558022,-0.0224847
0.0205863,-0.125334,-0.118751,-0.0595185,-0.0372428,-0.00508749
-0.0319232,-0.135315,-0.152489,-0.0498429,-0.029942,0.00454151
0.000242123,-0.157329,-0.166449,-0.0318565,-0.0213019,0.0147034
0.141164,-0.196061,-0.148721,-0.00708491,-0.0223169,0.0285546
0.249925,-0.207639,-0.144029,0.016824,0.0032059,0.0084061
0.269014,-0.209254,-0.134691,0.019365,0.0160028,-0.0116256
0.236818,-0.213057,-0.142909,0.016748,-0.000429869,0.00470996
0.164218,-0.211079,-0.122389,0.00577077,-0.04133,0.0452881
3.80121,1.34421,-9.52515,1.90925,2.96566,0.657182
3.40702,0.863495,-9.30134,1.75621,2.04208,0.638841
2.48266,0.395786,-9.18537,1.65769,0.747138,0.609041
1.7528,-0.0129598,-8.50128,1.42884,-0.11765,0.537606
1.20566,-0.265528,-8.09669,1.24822,-0.73055,0.265897
0.682456,-0.36818,-7.66781,1.07655,-1.38844,0.0416126
0.336846,-0.258657,-6.91268,0.99599,-1.77866,-0.0495811
0.326201,-0.0741584,-6.10256,1.03747,-1.88981,-0.079195
0.272932,0.116934,-5.44536,1.1661,-1.96289,-0.0438598
0.351287,0.381887,-4.70971,1.27788,-1.95561,-0.00712645
0.623952,0.576043,-3.79467,1.2837,-1.78597,-0.0288324
0.822727,0.702894,-3.11224,1.22625,-1.58656,-0.0582283
0.850282,0.735423,-2.52148,1.1209,-1.4846,-0.0578723
0.623149,0.698305,-2.03381,1.00999,-1.37536,-0.00480806
0.226404,0.625101,-1.60095,0.879729,-1.28015,0.0794316
-0.148462,0.541153,-1.2093,0.730435,-1.11113,0.121402
-0.335197,0.451912,-0.910482,0.573509,-0.884215,0.117354
-0.282122,0.359523,-0.701516,0.443014,-0.675678,0.111695
-0.104877,0.267797,-0.529638,0.353104,-0.517006,0.101875
0.198824,0.183636,-0.348483,0.26145,-0.379945,0.0876743
0.386002,0.126288,-0.230181,0.17512,-0.277815,0.0821801
0.278532,0.115704,-0.114927,0.0794359,-0.21502,0.0990397
0.0515485,0.110609,-0.00671137,0.00531229,-0.194318,0.102424
-0.106964,0.0922882,0.0250085,-0.0302691,-0.210724,0.0852988
-0.168441,0.0965969,0.0565502,-0.0475378,-0.21784,0.0538536
-0.139437,0.0989948,0.141239,-0.0559755,-0.139151,0.0180879
-0.115343,0.123332,0.139449,-0.0314219,-0.0471578,-0.0152035
-0.180132,0.133034,0.12507,-0.0409401,-0.0412862,-0.0270633
-0.207762,0.149996,0.130131,-0.0537758,-0.0267245,-0.0285838
-0.195502,0.17278,0.0984846,-0.0657707,0.000454903,-0.0376855
-0.131504,0.18325,0.0841866,-0.0755353,0.0345784,-0.0490343
0.0291719,0.165226,0.0950983,-0.0873577,0.0549566,-0.0542268
0.155874,0.114251,0.0911481,-0.0981733,0.0373676,-0.0482984
0.194484,0.098449,0.0953652,-0.0973667,0.0417512,-0.0432762
0.0572311,0.0632793,0.107635,-0.089252,0.0309749,-0.035887
-0.174711,0.0290725,0.0768538,-0.0660937,-0.0246027,-0.00545365
-0.277216,0.0347323,0.0378273,-0.0417336,-0.0558208,-0.00307643
-0.288717,0.0305748,0.0363581,-0.0253159,-0.0171202,-0.014677
-0.237968,0.0240306,0.0267861,0.00823727,0.0525696,0.0145568
-0.165886,0.0391484,-0.0159328,0.0473864,0.0764645,0.019899
0.00832765,0.0462396,-0.0301989,0.0490849,0.0670507,0.0259332
0.249475,0.0658605,-0.00877293,0.0286169,0.0625173,0.0205718
0.411851,0.073798,0.0176083,-0.00119898,0.0638649,0.0021214
0.380409,0.0681588,0.038651,-0.0241297,0.0231014,0.0105611
0.224822,0.0701141,0.0442828,-0.0245219,-0.0277203,0.024867
0.0181548,0.0545588,0.0498518,-0.0252362,-0.0799632,0.0162582
-0.166919,0.0474646,0.04793,-0.0204981,-0.111973,0.0195759
-0.300403,0.05535,0.0717619,-0.0123943,-0.101354,0.0021667
-0.296409,0.0373406,0.106491,-0.0124907,-0.0705635,-0.00342987
-0.13408,0.02766,0.120351,0.00283721,-0.0498324,-0.00865614
-3.44538,-1.02127,-4.09068,-0.076036,0.659278,0.0526879
-3.98587,-0.904206,-5.05352,0.0554746,1.43229,-0.0117711
-3.76708,-0.49596,-6.5627,0.24397,2.22844,-0.219125
-3.42416,-0.067729,-8.13918,0.489255,2.54124,-0.12239
-2.19346,0.376231,-8.82909,0.825305,2.80689,0.0318639
-0.0586547,0.604331,-9.1027,1.20565,3.05708,-0.0597823
1.84395,0.643558,-9.39875,1.52165,3.23476,0.0266991
2.75614,0.518168,-9.09548,1.65736,3.02698,0.253763
2.25363,0.108162,-9.16912,1.64121,2.11407,0.36954
1.31432,-0.168447,-9.20725,1.46326,0.884339,0.461122
0.546763,-0.291998,-8.81924,1.21876,0.0700234,0.380397
0.320505,-0.363113,-8.19275,1.05496,-0.391873,0.201712
0.308984,-0.321686,-7.77615,1.07041,-0.847912,-0.0328023
0.432748,-0.226397,-7.18367,1.14859,-1.24995,-0.117189
0.677482,-0.100212,-6.36355,1.27373,-1.437,-0.0985979
0.848157,0.0811785,-5.69489,1.37938,-1.56232,-0.0758821
0.689736,0.307835,-4.9675,1.37257,-1.72391,-0.0630966
0.582835,0.426943,-4.12705,1.35666,-1.75044,-0.0165457
0.502984,0.524107,-3.55602,1.33554,-1.73403,0.0532428
0.452905,0.552031,-2.96463,1.1952,-1.65069,0.0633055
0.419836,0.523637,-2.32433,1.0391,-1.46678,0.0506607
0.423215,0.434734,-1.80009,0.903472,-1.27706,0.0623591
0.301079,0.337338,-1.43313,0.781874,-1.1329,0.0756316
-0.00881306,0.264719,-1.12931,0.652521,-0.971526,0.101599
-0.356988,0.17956,-0.947183,0.530016,-0.780287,0.145718
-0.650534,0.122931,-0.851504,0.422669,-0.636183,0.183763
-0.739093,0.086817,-0.688998,0.312356,-0.469461,0.188292
-0.587146,0.0675666,-0.566306,0.215797,-0.310708,0.181528
-0.171448,0.0635116,-0.434031,0.112163,-0.187729,0.172821
0.288374,0.0740125,-0.297918,0.0316951,-0.0934587,0.127512
0.531893,0.090518,-0.203056,-0.017319,-0.0683207,0.0779598
0.400122,0.124092,-0.147221,-0.0453015,-0.125877,0.0682842
-0.0259908,0.179472,-0.0989047,-0.070127,-0.193392,0.0837916
-0.508228,0.219637,-0.0693092,-0.0953616,-0.241344,0.0732854
-0.737789,0.229656,-0.0358858,-0.114112,-0.256147,0.0442386
-0.587755,0.235567,0.0128253,-0.112209,-0.194853,0.0119664
-0.142308,0.199253,0.0483596,-0.0862033,-0.0732523,-0.0343839
0.295777,0.159671,0.10871,-0.0454423,0.0129185,-0.0609255
0.523067,0.148529,0.155113,-0.0221588,0.0279169,-0.084868
0.474382,0.142893,0.174401,-0.0414709,-0.0196708,-0.0680905
0.177368,0.141416,0.168379,-0.0605079,-0.0538743,-0.0543119
-0.215626,0.134411,0.131084,-0.0640494,-0.0748091,-0.0298034
-0.494935,0.114615,0.101925,-0.0519848,-0.0828419,-0.0202687
-0.466482,0.0619885,0.102406,-0.0419804,-0.0396403,-0.0224247
-0.159628,0.0095264,0.0891664,-0.0195649,0.0470912,-0.0365501
0.135728,-0.0302523,0.0728617,0.00381026,0.111295,-0.05318
